  7.10000E+01  1.45701E-02  8.82963E-03  5.74042E-03  3.51384E-03  2.18933E-03  7.26133E-03  3.51385E-03  7.26133E-03  1.24470E-04
  7.20000E+01  1.47988E-02  8.96137E-03  5.83743E-03  3.55379E-03  2.22658E-03  7.38536E-03  3.55381E-03  7.38536E-03  1.24724E-04
  7.30000E+01  1.50349E-02  9.09731E-03  5.93757E-03  3.59504E-03  2.26511E-03  7.51334E-03  3.59505E-03  7.51334E-03  1.24979E-04
  7.40000E+01  1.52787E-02  9.23765E-03  6.04102E-03  3.63763E-03  2.30498E-03  7.64546E-03  3.63764E-03  7.64546E-03  1.25235E-04
  7.50000E+01  1.55305E-02  9.38261E-03  6.14792E-03  3.68165E-03  2.34627E-03  7.78193E-03  3.68166E-03  7.78193E-03  1.25492E-04
  7.60000E+01  1.57909E-02  9.53243E-03  6.25846E-03  3.72716E-03  2.38904E-03  7.92297E-03  3.72718E-03  7.92297E-03  1.25749E-04
  7.70000E+01  1.60602E-02  9.68736E-03  6.37283E-03  3.77426E-03  2.43339E-03  8.06880E-03  3.77427E-03  8.06880E-03  1.26008E-04
  7.80000E+01  1.63389E-02  9.84766E-03  6.49122E-03  3.82301E-03  2.47939E-03  8.21968E-03  3.82302E-03  8.21968E-03  1.26267E-04
  7.90000E+01  1.66275E-02  1.00136E-02  6.61385E-03  3.87352E-03  2.52713E-03  8.37588E-03  3.87353E-03  8.37588E-03  1.26526E-04
  8.00000E+01  1.69265E-02  1.01856E-02  6.74096E-03  3.92588E-03  2.57672E-03  8.53768E-03  3.92589E-03  8.53768E-03  1.26787E-04
  8.10000E+01  1.72366E-02  1.03638E-02  6.87278E-03  3.98020E-03  2.62826E-03  8.70538E-03  3.98021E-03  8.70538E-03  1.27049E-04
  8.20000E+01  1.75583E-02  1.05487E-02  7.00959E-03  4.03659E-03  2.68185E-03  8.87932E-03  4.03660E-03  8.87932E-03  1.27311E-04
  8.30000E+01  1.78923E-02  1.07406E-02  7.15166E-03  4.09516E-03  2.73763E-03  9.05984E-03  4.09518E-03  9.05984E-03  1.27574E-04
  8.40000E+01  1.82392E-02  1.09399E-02  7.29930E-03  4.15606E-03  2.79572E-03  9.24733E-03  4.15607E-03  9.24733E-03  1.27838E-04
  8.50000E+01  1.86000E-02  1.11472E-02  7.45285E-03  4.21942E-03  2.85627E-03  9.44219E-03  4.21943E-03  9.44219E-03  1.28102E-04
  8.60000E+01  1.89754E-02  1.13628E-02  7.61266E-03  4.28539E-03  2.91941E-03  9.64487E-03  4.28541E-03  9.64487E-03  1.28368E-04
  8.70000E+01  1.93663E-02  1.15872E-02  7.77911E-03  4.35414E-03  2.98533E-03  9.85583E-03  4.35416E-03  9.85583E-03  1.28634E-04
  8.80000E+01  1.97737E-02  1.18211E-02  7.95261E-03  4.42585E-03  3.05419E-03  1.00756E-02  4.42586E-03  1.00756E-02  1.28901E-04
  8.90000E+01  2.01986E-02  1.20650E-02  8.13363E-03  4.50070E-03  3.12620E-03  1.03047E-02  4.50072E-03  1.03047E-02  1.29169E-04
  9.00000E+01  2.06421E-02  1.23195E-02  8.32264E-03  4.57891E-03  3.20154E-03  1.05438E-02  4.57893E-03  1.05438E-02  1.29438E-04
  9.10000E+01  2.11056E-02  1.25854E-02  8.52017E-03  4.66071E-03  3.28047E-03  1.07935E-02  4.66072E-03  1.07935E-02  1.29708E-04
  9.20000E+01  2.15903E-02  1.28635E-02  8.72679E-03  4.74633E-03  3.36321E-03  1.10545E-02  4.74634E-03  1.10545E-02  1.29978E-04
  9.30000E+01  2.20977E-02  1.31545E-02  8.94314E-03  4.83605E-03  3.45004E-03  1.13277E-02  4.83606E-03  1.13277E-02  1.30250E-04
  9.40000E+01  2.26293E-02  1.34594E-02  9.16990E-03  4.93016E-03  3.54126E-03  1.16137E-02  4.93017E-03  1.16137E-02  1.30522E-04
  9.50000E+01  2.31870E-02  1.37792E-02  9.40781E-03  5.02898E-03  3.63717E-03  1.19137E-02  5.02899E-03  1.19137E-02  1.30795E-04
  9.60000E+01  2.37727E-02  1.41150E-02  9.65768E-03  5.13286E-03  3.73814E-03  1.22285E-02  5.13287E-03  1.22285E-02  1.31069E-04
  9.70000E+01  2.43883E-02  1.44679E-02  9.92042E-03  5.24219E-03  3.84454E-03  1.25592E-02  5.24220E-03  1.25592E-02  1.31344E-04
  9.80000E+01  2.50362E-02  1.48393E-02  1.01970E-02  5.35738E-03  3.95681E-03  1.29072E-02  5.35740E-03  1.29072E-02  1.31619E-04
  9.90000E+01  2.57190E-02  1.52305E-02  1.04885E-02  5.47891E-03  4.07540E-03  1.32736E-02  5.47893E-03  1.32736E-02  1.31896E-04
  1.00000E+02  2.64394E-02  1.56433E-02  1.07961E-02  5.60729E-03  4.20082E-03  1.36601E-02  5.60730E-03  1.36601E-02  1.32173E-04
  1.01000E+02  2.72004E-02  1.60793E-02  1.11211E-02  5.74307E-03  4.33365E-03  1.40681E-02  5.74309E-03  1.40681E-02  1.32452E-04
  1.02000E+02  2.80055E-02  1.65405E-02  1.14650E-02  5.88690E-03  4.47450E-03  1.44996E-02  5.88691E-03  1.44996E-02  1.32731E-04
  1.03000E+02  2.88584E-02  1.70290E-02  1.18294E-02  6.03946E-03  4.62408E-03  1.49564E-02  6.03947E-03  1.49564E-02  1.33011E-04
  1.04000E+02  2.97633E-02  1.75472E-02  1.22161E-02  6.20152E-03  4.78315E-03  1.54409E-02  6.20154E-03  1.54409E-02  1.33292E-04
  1.05000E+02  3.07248E-02  1.80978E-02  1.26270E-02  6.37395E-03  4.95259E-03  1.59553E-02  6.37397E-03  1.59553E-02  1.33573E-04
  1.06000E+02  3.17482E-02  1.86837E-02  1.30645E-02  6.55771E-03  5.13334E-03  1.65026E-02  6.55773E-03  1.65026E-02  1.33856E-04
  1.07000E+02  3.28393E-02  1.93083E-02  1.35309E-02  6.75388E-03  5.32650E-03  1.70858E-02  6.75390E-03  1.70858E-02  1.34140E-04
  1.08000E+02  3.40045E-02  1.99753E-02  1.40292E-02  6.96367E-03  5.53326E-03  1.77083E-02  6.96369E-03  1.77083E-02  1.34424E-04
  1.09000E+02  3.52513E-02  2.06890E-02  1.45624E-02  7.18844E-03  5.75499E-03  1.83740E-02  7.18845E-03  1.83740E-02  1.34710E-04
  1.10000E+02  3.65880E-02  2.14539E-02  1.51341E-02  7.42972E-03  5.99323E-03  1.90873E-02  7.42974E-03  1.90873E-02  1.34996E-04
  1.11000E+02  3.80239E-02  2.22756E-02  1.57483E-02  7.68927E-03  6.24972E-03  1.98531E-02  7.68929E-03  1.98531E-02  1.35283E-04
  1.12000E+02  3.95698E-02  2.31601E-02  1.64096E-02  7.96906E-03  6.52644E-03  2.06772E-02  7.96908E-03  2.06772E-02  1.35571E-04
  1.13000E+02  4.12377E-02  2.41144E-02  1.71233E-02  8.27134E-03  6.82566E-03  2.15658E-02  8.27136E-03  2.15658E-02  1.35861E-04
  1.14000E+02  4.30416E-02  2.51464E-02  1.78952E-02  8.59871E-03  7.14993E-03  2.25265E-02  8.59872E-03  2.25265E-02  1.36151E-04
  1.15000E+02  4.49976E-02  2.62652E-02  1.87323E-02  8.95411E-03  7.50224E-03  2.35675E-02  8.95413E-03  2.35675E-02  1.36441E-04
  1.16000E+02  4.71239E-02  2.74814E-02  1.96424E-02  9.34097E-03  7.88600E-03  2.46986E-02  9.34099E-03  2.46986E-02  1.36733E-04
